CELL_LINE	TISSUE	COMPOUND_A	COMPOUND_B	MAX_CONC_A	IC50_A	H_A	Einf_A	MAX_CONC_B	IC50_B	H_B	Einf_B	SYNERGY_SCORE	COMBINATION_ID	DATASET	SYNERGY_PRED
NCI-H1437	lung_NSCLC_adenocarcinoma	IAP	ATR_4	1	0.005883587	0.4036568	69.53134119	3	1.548205289	10	83.9785616	-36.20398	ATR_4.IAP	test	-4.6871905
NCI-H1703	lung_NSCLC_adenocarcinoma	IAP	ATR_4	0.01	0.000515567	1.69114	19.20566954	3	0.577235424	2.1769361	14.23739324	7.857447	ATR_4.IAP	test	-7.4670706
NCI-H2085	lung_NSCLC_adenocarcinoma	IAP	ATR_4	3	1.637050882	0.2514829	0	3	3	10	42.80042732	3.936437	ATR_4.IAP	test	7.0366645
NCI-H2228	lung_NSCLC_adenocarcinoma	IAP	ATR_4	0.3	0.012327898	0.3755482	5.06134662	3	1.002057378	2.0147108	37.68588262	-15.6591	ATR_4.IAP	test	6.723719
NCI-H23	lung_NSCLC_adenocarcinoma	IAP	ATR_4	1	0.000737582	0.2225716	33.69432966	3	0.76846558	2.51122	18.28060624	16.19612	ATR_4.IAP	test	2.633782
SW780	Bladder	IAP	ATR_4	0.03	0.00173187	2.3227407	67.67412643	3	1	0	100	16.69988	ATR_4.IAP	test	-8.495937
SW900	lung_NSCLC_squamous_cell_carcinoma	IAP	ATR_4	3	0.503086669	0.158884	0	3	1.337763917	1.6684421	16.74777155	9.767912	ATR_4.IAP	test	2.5452309
A549	lung_NSCLC_adenocarcinoma	IAP	BCL2L1	3	3	0.30499	70.23350277	3	0.020725079	0.4083477	11.88007313	-81.89761	BCL2L1.IAP	test	39.238125
DMS-114	lung_small_cell_carcinoma	IAP	BCL2L1	3	1.891492687	1.1680829	38.37593201	3	3	0.5078686	88.98765316	35.2634	BCL2L1.IAP	test	31.306145
HCC1187	breast	IAP	BCL2L1	3	3	10	93.80014926	3	1	0	100	2.11034	BCL2L1.IAP	test	24.821947
HCC1954	breast	IAP	BCL2L1	3	0.006466673	0.2449218	0	3	3	0.1039964	0.76486191	56.36548	BCL2L1.IAP	test	65.330826
MCF7	breast	IAP	BCL2L1	3	1.222853975	10	64.39549149	3	3	10	52.80031825	0.9345007	BCL2L1.IAP	test	35.544445
MDA-MB-157	breast	IAP	BCL2L1	3	0.00252097	0.5732947	35.55175623	3	3	0.1645754	66.10243853	49.376	BCL2L1.IAP	test	49.0122
MDA-MB-415	breast	IAP	BCL2L1	3	0.033424213	1.5755184	22.97495388	3	3	0.3325415	55.33965633	9.070993	BCL2L1.IAP	test	42.07069
MDA-MB-436	breast	IAP	BCL2L1	3	0.0003	0.1	45.04128564	3	3	0.2529263	62.92908977	0.7021531	BCL2L1.IAP	test	33.504753
NCI-H2170	lung_NSCLC_squamous_cell_carcinoma	IAP	BCL2L1	3	0.095643097	0.8674686	85.36505929	3	2.344451518	0.7059053	0	149.918	BCL2L1.IAP	test	32.14048
NCI-H2228	lung_NSCLC_adenocarcinoma	IAP	BCL2L1	0.3	0.006847133	0.7278681	31.85388194	3	3	0.3302776	7.2054114	65.09498	BCL2L1.IAP	test	52.93087
NCI-H226	lung_NSCLC_squamous_cell_carcinoma	IAP	BCL2L1	3	0.0003	0.1	12.34365871	3	3	0.3770885	31.95313365	121.3659	BCL2L1.IAP	test	54.80099
SW900	lung_NSCLC_squamous_cell_carcinoma	IAP	BCL2L1	3	1.418581606	0.1811136	0	3	0.06605453	0.5367007	53.72528144	84.27392	BCL2L1.IAP	test	31.88177
T-24	Bladder	IAP	BCL2_BCL2L1	1	0.501740403	1.9987213	84.86129758	0.3	3.00E-05	0.1	84.52428478	-3.890224	BCL2_BCL2L1.IAP	test	5.9881434
UM-UC-3	Bladder	IAP	BCL2_BCL2L1	0.03	0.003267298	1.0469588	62.89408714	3	1.039321746	0.641468	13.15234133	22.24396	BCL2_BCL2L1.IAP	test	16.366333
VM-CUB-1	Bladder	IAP	BCL2_BCL2L1	0.03	3.00E-06	0.1	51.6224595	3	0.049275807	10	76.8577993	-57.20201	BCL2_BCL2L1.IAP	test	6.594758
LS-513	large_intestine	IAP	CHEK1	1	0.401865136	10	90.1989235	0.3	0.155283351	10	58.74312345	17.05486	CHEK1.IAP	test	-2.3179955
SW48	large_intestine	IAP	CHEK1	1	0.0001	0.1	81.70329287	0.3	0.123001692	1.8593576	0	-32.74352	CHEK1.IAP	test	0.77568346
A549	lung_NSCLC_adenocarcinoma	IAP	Doxorubicin	3	3	0.1800696	70.89603465	0.1	0.035222411	10	22.29771507	16.62368	Doxorubicin.IAP	test	22.61421
NCI-H1975	lung_NSCLC_adenocarcinoma	IAP	Doxorubicin	3	0.032413524	0.3333067	72.2219411	0.1	0.026150409	3.3308968	35.97680035	46.66042	Doxorubicin.IAP	test	13.655755
NCI-H2228	lung_NSCLC_adenocarcinoma	IAP	Doxorubicin	0.3	0.003133106	0.6944565	26.85995998	0.1	0.035541657	0.6654352	0	37.0483	Doxorubicin.IAP	test	32.77201
NCI-H2291	lung_NSCLC_adenocarcinoma	IAP	Doxorubicin	3	3	10	61.6005689	0.1	0.020455917	2.755392	47.77065145	10.40443	Doxorubicin.IAP	test	25.55827
NCI-H23	lung_NSCLC_adenocarcinoma	IAP	Doxorubicin	1	0.12069126	0.1365249	0	0.1	0.014845649	1.7763824	14.25714161	19.55876	Doxorubicin.IAP	test	27.475164
NCI-H520	lung_NSCLC_squamous_cell_carcinoma	IAP	Doxorubicin	3	1	0	100	0.1	0.045471903	3.0138834	53.5485647	8.429529	Doxorubicin.IAP	test	10.308961
SW900	lung_NSCLC_squamous_cell_carcinoma	IAP	Doxorubicin	3	0.15353918	0.1847347	0	0.1	0.026700796	0.9031365	0	39.31911	Doxorubicin.IAP	test	21.646082
HT-29	large_intestine	IGFR_3	IAP	10	0.215012159	0.3117246	0	1	1	0.7649599	65.92960451	7.795645	IAP.IGFR_3	test	4.554062
LS-513	large_intestine	IGFR_3	IAP	10	0.251841292	1.3205374	8.74646952	1	0.408728986	1.4504041	77.40884465	24.16392	IAP.IGFR_3	test	13.309701
SW948	large_intestine	IGFR_3	IAP	10	10	0.438159	43.56700933	1	1	0.7948608	54.85375781	40.20073	IAP.IGFR_3	test	5.7781663
LS-513	large_intestine	IGFR_4	IAP	10	0.103051127	1.5411627	9.51672261	1	1	0.7400249	61.34643796	16.10844	IAP.IGFR_4	test	14.543711
RKO	large_intestine	IGFR_4	IAP	10	3.365096421	10	13.19835707	1	0.184756127	2.3286054	77.43537453	31.87904	IAP.IGFR_4	test	4.2788005
SW48	large_intestine	IGFR_4	IAP	10	0.091364932	0.5839215	0	1	0.0001	0.1	83.7358993	-18.32732	IAP.IGFR_4	test	5.225207
C32	melanoma	JAK	IAP	3	1.753594152	3.0746576	0	1	0.007396058	10	12.72498712	9.133717	IAP.JAK	test	12.852162
COLO-205	large_intestine	JAK	IAP	3	1.462098348	3.6968406	0	1	1	0.4827765	31.19395784	-29.60538	IAP.JAK	test	12.015011
SW837	large_intestine	JAK	IAP	3	1.280584685	2.0447384	34.35356115	1	0.541742579	1.1779449	67.07829915	33.53431	IAP.JAK	test	24.985601
C32	melanoma	Oxaliplatin	IAP	3	3	1.6972845	76.88121524	1	0.0001	0.4253011	3.98332135	4.166788	IAP.Oxaliplatin	test	32.881958
SW620	large_intestine	Oxaliplatin	IAP	10	0.600120693	1.4700994	2.52487912	1	1	0	100	31.14553	IAP.Oxaliplatin	test	16.61668
SW837	large_intestine	Oxaliplatin	IAP	10	0.404359162	1.4558413	11.60533272	1	0.085314977	10	87.5990373	50.23114	IAP.Oxaliplatin	test	34.291462
647-V	Bladder	PARP1	IAP	3	3	10	79.20004761	0.003	0.000686874	1.9512449	14.78212769	32.96868	IAP.PARP1	test	14.551675
C32	melanoma	PARP1	IAP	10	6.909842774	1.7739008	0	1	0.005422986	10	8.90000682	20.95271	IAP.PARP1	test	3.840929
HT-29	large_intestine	PARP1	IAP	10	0.001	0.1	85.66327163	1	1	0	100	-38.00312	IAP.PARP1	test	7.4727488
SW837	large_intestine	PARP1	IAP	10	2.139356691	2.2539491	1.91812684	1	0.064423064	1.8803256	84.73359569	52.40726	IAP.PARP1	test	24.317808
SW948	large_intestine	PARP1	IAP	10	10	0.9600645	18.74217911	1	0.062311042	10	77.63731405	18.8395	IAP.PARP1	test	4.081203
UM-UC-3	Bladder	PARP1	IAP	3	3	0.7761787	81.61603693	0.03	0.002101427	0.8658994	64.09648057	18.12484	IAP.PARP1	test	15.603932
A549	lung_NSCLC_adenocarcinoma	PIK3C	IAP	3	1.485944049	1.4910152	40.44593032	3	3	0.2075547	66.54303502	34.74468	IAP.PIK3C	test	12.750188
C32	melanoma	PIK3C	IAP	10	2.169716583	1.2707243	4.88828423	1	0.000150677	0.6379194	5.59037677	4.259788	IAP.PIK3C	test	11.030519
LS-513	large_intestine	PIK3C	IAP	10	0.788001586	1.3110564	5.34831716	1	0.529813479	0.8289221	79.22602686	12.44345	IAP.PIK3C	test	15.208177
NCI-H1299	lung_NSCLC_large cell	PIK3C	IAP	3	1.01226708	0.8521966	11.3358722	1	0.048298771	1.1316059	36.38581436	74.97241	IAP.PIK3C	test	26.114916
NCI-H1437	lung_NSCLC_adenocarcinoma	PIK3C	IAP	3	1.671889356	0.4176827	29.1032328	1	1	0.1770477	45.64559368	58.89606	IAP.PIK3C	test	12.8135195
NCI-H2228	lung_NSCLC_adenocarcinoma	PIK3C	IAP	1	0.567267916	0.6768827	0	0.3	0.006239181	0.7483472	22.11615256	4.453331	IAP.PIK3C	test	20.8343
NCI-H23	lung_NSCLC_adenocarcinoma	PIK3C	IAP	3	0.499344951	1.378615	26.09263566	1	0.146427607	0.2088259	0	53.55512	IAP.PIK3C	test	14.976077
NCI-H522	lung_NSCLC_adenocarcinoma	PIK3C	IAP	3	3	0.330341	3.66287137	0.3	0.001267364	0.2134061	2.55057731	23.66549	IAP.PIK3C	test	13.847861
RKO	large_intestine	PIK3C	IAP	10	1.610539666	2.495732	16.16149392	1	1	0.8004969	73.862529	41.28758	IAP.PIK3C	test	10.812358
SW620	large_intestine	PIK3C	IAP	3	1.0907981	10	69.19875551	1	1	0	100	-21.51398	IAP.PIK3C	test	-7.3989525
Calu-6	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	0.549159322	0.7977347	84.81191336	1	0.0001	0.1	46.15852243	19.14654	IAP.PIK3CA_3	test	20.656876
NCI-H2085	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	3	1.3472963	20.51164859	3	0.037112474	0.5211224	43.495707	20.06444	IAP.PIK3CA_3	test	35.001995
NCI-H2228	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	0.167056088	0.814167	67.10221472	0.3	0.006502771	0.6653681	24.0966857	30.56396	IAP.PIK3CA_3	test	32.449997
NCI-H3122	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	1	0	100	0.3	0.011451813	0.6905666	74.6802089	8.54222	IAP.PIK3CA_3	test	15.600156
NCI-H358	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	3	0.5433108	58.07770533	3	0.0003	0.1	79.39336198	32.11703	IAP.PIK3CA_3	test	16.250761
NCI-H522	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	3	0.3251707	19.61149187	0.3	0.000975858	0.2075666	0	13.52077	IAP.PIK3CA_3	test	28.631218
NCI-H838	lung_NSCLC_adenocarcinoma	PIK3CA_3	IAP	3	3	0.4668563	18.2928985	1	0.005955582	0.8071306	17.53396328	49.61895	IAP.PIK3CA_3	test	39.908886
Calu-6	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	1	0	100	1	0.0001	0.1	54.63432749	9.755277	IAP.PIK3CB	test	14.017127
COLO-205	large_intestine	PIK3CB	IAP	10	5.471120581	0.9683671	38.72900841	1	1	0.4566436	19.96304335	-36.42872	IAP.PIK3CB	test	2.9630346
NCI-H1437	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	3	0.4545603	30.43354431	1	0.128946538	0.3994221	43.25202196	51.63487	IAP.PIK3CB	test	15.731932
NCI-H1793	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	3	0.3878289	37.56359577	3	3	1.0704411	28.41738821	7.860889	IAP.PIK3CB	test	30.707487
NCI-H2228	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	3	0.6529828	10.93652953	0.3	0.009827435	1.0746904	39.23935663	35.80428	IAP.PIK3CB	test	19.763685
NCI-H3122	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	3	10	90.60055578	0.3	0.008477065	1.4312998	80.02765222	-55.11789	IAP.PIK3CB	test	2.7558646
NCI-H358	lung_NSCLC_adenocarcinoma	PIK3CB	IAP	3	0.540902764	10	90.49457205	3	0.152742944	0.4723406	73.16472864	-29.51474	IAP.PIK3CB	test	8.449206
NCI-H520	lung_NSCLC_squamous_cell_carcinoma	PIK3CB	IAP	3	1.799729459	0.5737836	5.27590307	3	1	0	100	-15.84866	IAP.PIK3CB	test	9.895182
NCI-H747	large_intestine	PIK3CB	IAP	10	10	0.3048475	57.57003677	1	0.064176444	0.2233525	22.41444835	-7.785628	IAP.PIK3CB	test	3.8813944
SW48	large_intestine	PIK3CB	IAP	10	4.964019761	1.5348541	0	1	0.0001	0.1	80.43170488	-32.31763	IAP.PIK3CB	test	-0.8905472
C32	melanoma	PTK2	IAP	3	0.485336171	2.7324456	4.64713545	1	0.0023894	2.0167501	13.06655933	38.21082	IAP.PTK2	test	38.600243
LS-513	large_intestine	PTK2	IAP	3	0.306340037	1.6482578	4.62966261	1	0.191891658	3.5642078	92.6510823	20.70846	IAP.PTK2	test	34.536594
SW837	large_intestine	PTK2	IAP	10	0.277456492	1.1334726	0.17999026	1	1	0.500848	58.71060064	40.81372	IAP.PTK2	test	44.93318
HT-29	large_intestine	SN38	IAP	0.03	0.003864749	2.5604382	6.50728051	1	1	0	100	21.12753	IAP.SN38	test	15.410534
LS-513	large_intestine	SN38	IAP	0.03	0.001618525	1.6514064	2.55805126	1	0.328564246	2.7352418	94.35736253	12.81091	IAP.SN38	test	25.340834
SW620	large_intestine	SN38	IAP	0.03	0.002152668	3.4486986	1.65045827	1	1	0	100	5.414662	IAP.SN38	test	9.733006
DMS-114	lung_small_cell_carcinoma	TNF	IAP	0.1	0.001929016	10	87.54791016	3	0.748294648	0.5225036	0	-84.88724	IAP.TNF	test	59.64751
J82	Bladder	TNF	IAP	0.1	1	0	100	3	0.0003	0.1216751	0	-4.07326	IAP.TNF	test	67.779
NCI-H1703	lung_NSCLC_adenocarcinoma	TNF	IAP	0.1	0.001021345	1.6777587	8.28924571	3	0.00037037	0.6194478	10.10702032	27.29638	IAP.TNF	test	50.01749
RT4	Bladder	TNF	IAP	0.1	0.006778883	2.0520494	9.65144806	3	0.54836725	0.3488314	69.05973535	193.8462	IAP.TNF	test	75.98952
VM-CUB-1	Bladder	TNF	IAP	0.03	1	0	100	0.03	0.002463154	1.5545766	71.83271429	65.28821	IAP.TNF	test	56.282078
DMS-114	lung_small_cell_carcinoma	TOP2_2	IAP	3	0.509348196	1.4167186	4.81093403	3	3	1.3163263	36.32941613	17.59374	IAP.TOP2_2	test	24.32424
NCI-H1793	lung_NSCLC_adenocarcinoma	TOP2_2	IAP	3	0.626245744	1.4931793	0	3	3	0.6523824	33.43062606	40.23703	IAP.TOP2_2	test	49.834835
NCI-H1975	lung_NSCLC_adenocarcinoma	TOP2_2	IAP	3	0.464939448	1.3451369	2.48069647	3	0.030254462	0.4931784	71.76827706	46.53406	IAP.TOP2_2	test	19.797205
NCI-H2228	lung_NSCLC_adenocarcinoma	TOP2_2	IAP	3	0.301794706	0.766433	10.86138801	0.3	0.012673077	0.6069399	22.88017482	67.67004	IAP.TOP2_2	test	36.732864
NCI-H3122	lung_NSCLC_adenocarcinoma	TOP2_2	IAP	3	0.207455489	1.4101157	0	0.3	0.3	0.4742273	59.89948792	25.92846	IAP.TOP2_2	test	26.635895
NCI-H522	lung_NSCLC_adenocarcinoma	TOP2_2	IAP	3	0.25603051	1.0401761	0	0.3	0.003054003	0.359421	15.31107117	36.27806	IAP.TOP2_2	test	40.535717
SW900	lung_NSCLC_squamous_cell_carcinoma	TOP2_2	IAP	3	0.284827918	1.0216725	4.71603248	3	0.399110523	0.1768222	0	56.04826	IAP.TOP2_2	test	28.327456
A549	lung_NSCLC_adenocarcinoma	Topotecan	IAP	0.3	0.113590549	10	12.59470508	3	0.675676989	0.323036	79.04719059	52.88982	IAP.Topotecan	test	25.99884
NCI-H1563	lung_NSCLC_adenocarcinoma	Topotecan	IAP	0.1	0.079910248	1.1437729	0	1	0.009004066	1.3328242	19.49754964	10.63782	IAP.Topotecan	test	19.124914
NCI-H1703	lung_NSCLC_adenocarcinoma	Topotecan	IAP	0.1	0.066156525	2.5178094	0	0.01	0.000435259	1.8027832	18.96094293	-5.642978	IAP.Topotecan	test	9.746429
NCI-H1975	lung_NSCLC_adenocarcinoma	Topotecan	IAP	1	0.172765537	3.9883464	26.82166153	3	3	0.2344737	52.33273472	43.21767	IAP.Topotecan	test	14.365699
NCI-H2085	lung_NSCLC_adenocarcinoma	Topotecan	IAP	1	0.081164746	1.0228991	29.83075378	3	0.424846722	0.2342527	0	44.62968	IAP.Topotecan	test	38.968067
NCI-H2228	lung_NSCLC_adenocarcinoma	Topotecan	IAP	0.1	0.059261	0.4100958	0	0.3	0.003431892	0.8467023	23.3789218	25.76022	IAP.Topotecan	test	31.899149
NCI-H226	lung_NSCLC_squamous_cell_carcinoma	Topotecan	IAP	0.3	0.032529346	0.8808453	0	3	0.0003	0.1	7.54523105	49.43935	IAP.Topotecan	test	40.590343
A549	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	0.1	0.089928077	10	0	3	3	0.288092	72.49450979	23.38218	IAP.Vinorelbine	test	16.939234
DMS-114	lung_small_cell_carcinoma	Vinorelbine	IAP	0.1	0.038083269	1.8349518	0.16386213	3	3	0.5773593	48.04781624	44.04169	IAP.Vinorelbine	test	8.7902775
NCI-H1437	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	0.3	0.029663165	4.4619985	4.47927876	1	0.038442449	1.2390319	72.15071336	51.9646	IAP.Vinorelbine	test	18.719702
NCI-H1793	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	0.1	0.020716895	3.2852805	8.37327388	3	3	0.6001999	48.26503679	50.66944	IAP.Vinorelbine	test	39.003674
NCI-H2085	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	3	0.009259856	0.7405117	54.07242566	3	0.979075626	0.3880411	0	85.78378	IAP.Vinorelbine	test	33.9278
NCI-H358	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	0.03	0.03	1.1213119	0.9065576	3	0.0003	0.1	74.70828653	53.60596	IAP.Vinorelbine	test	17.309097
NCI-H838	lung_NSCLC_adenocarcinoma	Vinorelbine	IAP	0.1	0.021007627	3.6267184	3.76496031	1	0.01065066	0.534412	10.54868788	37.46558	IAP.Vinorelbine	test	36.726856
C32	melanoma	MTOR	JAK	0.3	0.236107777	1.3187781	0	3	1.729201306	2.6080357	0	-17.59736	JAK.MTOR	test	-4.7459273
LS-513	large_intestine	MTOR	JAK	0.3	0.118100068	10	77.39797901	3	1.295862827	10	13.88052905	-22.39865	JAK.MTOR	test	-5.1913304
NCI-H747	large_intestine	MTOR	JAK	0.3	0.064353046	1.3491986	40.40371006	3	0.953052239	10	46.5990916	-82.5627	JAK.MTOR	test	-6.2237506
647-V	Bladder	MAP2K_1	ATR_4	1	0.272450597	1.3621395	71.06182816	3	3	10	46.60001359	-7.10034	ATR_4.MAP2K_1	test	-10.472627
HT-1376	Bladder	MAP2K_1	ATR_4	3	0.028842334	10	49.42495078	3	0.930183866	0.737207	0	-3.189221	ATR_4.MAP2K_1	test	-8.491473
J82	Bladder	MAP2K_1	ATR_4	3	3	0.1685732	40.96137876	3	3	1.0804173	6.93558565	17.37878	ATR_4.MAP2K_1	test	-9.941705
SW780	Bladder	MAP2K_1	ATR_4	3	1.221820781	3.5456876	46.2656394	3	1.657457913	10	84.25839812	-18.09751	ATR_4.MAP2K_1	test	-13.044814
T-24	Bladder	MAP2K_1	ATR_4	3	0.338030951	0.8653168	15.31846753	3	1.042749811	10	10.79767751	-12.31054	ATR_4.MAP2K_1	test	-10.593407
BFTC-905	Bladder	MAP2K_1	BCL2_BCL2L1	3	1.231183162	1.6703285	19.1569167	3	3	0.5306788	28.69266203	28.04667	BCL2_BCL2L1.MAP2K_1	test	24.188
HT-1376	Bladder	MAP2K_1	BCL2_BCL2L1	3	0.192241119	0.8588929	41.27108347	3	1.369584921	1.6342222	52.94980218	-16.7077	BCL2_BCL2L1.MAP2K_1	test	18.869997
J82	Bladder	MAP2K_1	BCL2_BCL2L1	3	0.119614403	0.5916842	63.43985627	3	3	10	75.40002023	19.76187	BCL2_BCL2L1.MAP2K_1	test	6.6616607
NCI-H1299	lung_NSCLC_large cell	MAP2K_1	BRAF_M	3	0.074039787	0.6648224	25.52467428	3	1.324946311	10	89.39700723	-64.39584	BRAF_M.MAP2K_1	test	2.5109558
NCI-H1437	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	0.306061293	0.4315504	15.30511876	3	1	0	100	2.678	BRAF_M.MAP2K_1	test	-1.4881573
NCI-H1793	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	0.096587928	0.6429372	32.91266527	3	0.423191235	3.1182179	11.52432761	-10.52776	BRAF_M.MAP2K_1	test	21.052752
NCI-H2085	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	0.110855209	0.5355406	22.75996369	3	0.0003	0.1	84.39929744	-5.134061	BRAF_M.MAP2K_1	test	8.476432
NCI-H2170	lung_NSCLC_squamous_cell_carcinoma	MAP2K_1	BRAF_M	3	3	0.1124619	78.75256408	3	0.569541552	3.5511536	6.44170717	-14.34936	BRAF_M.MAP2K_1	test	-5.0719523
NCI-H23	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	0.294068432	1.3363493	42.24888887	3	3	0.7999483	76.12906036	-18.25568	BRAF_M.MAP2K_1	test	-1.1071453
NCI-H522	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	3	1.0487423	69.63613683	3	0.338051071	0.1	83.8346384	11.44817	BRAF_M.MAP2K_1	test	4.553289
NCI-H838	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M	3	3	0.2802032	45.08725923	3	0.316450881	10	5.84948487	0.3022262	BRAF_M.MAP2K_1	test	15.409234
RKO	large_intestine	MAP2K_1	BRAF_M	3	1.246570407	10	82.89737524	3	3	10	85.00099571	1.504551	BRAF_M.MAP2K_1	test	-7.410843
Calu-6	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M2	3	1.176056085	10	50.2957392	3	2.936840078	10	0	200.755	BRAF_M2.MAP2K_1	test	39.422558
DMS-114	lung_small_cell_carcinoma	MAP2K_1	BRAF_M2	3	0.329931268	0.8957432	61.37448223	3	3	1.4062555	37.31592484	89.00051	BRAF_M2.MAP2K_1	test	44.242374
NCI-H1975	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M2	3	1.339097214	1.1753057	23.20957856	3	0.386494328	1.5285351	71.59521766	98.50604	BRAF_M2.MAP2K_1	test	36.734028
NCI-H226	lung_NSCLC_squamous_cell_carcinoma	MAP2K_1	BRAF_M2	3	1.997315584	0.4868614	0	3	2.930088541	1.1001943	0	132.1714	BRAF_M2.MAP2K_1	test	65.14142
NCI-H2291	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M2	3	1.209457483	0.4847802	0	3	2.21732375	0.7242576	0	123.4286	BRAF_M2.MAP2K_1	test	52.073933
NCI-H23	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M2	3	0.453262743	0.8081157	0	3	1.31684998	1.1125946	15.03985778	71.54792	BRAF_M2.MAP2K_1	test	59.556763
NCI-H522	lung_NSCLC_adenocarcinoma	MAP2K_1	BRAF_M2	3	3	10	91.80040599	3	3	0.7676791	54.60058363	38.28154	BRAF_M2.MAP2K_1	test	53.077732
SW900	lung_NSCLC_squamous_cell_carcinoma	MAP2K_1	BRAF_M2	3	0.239350969	0.4300676	17.76539756	3	3	0.811161	19.7651528	87.22701	BRAF_M2.MAP2K_1	test	44.86675
647-V	Bladder	MAP2K_1	HSP90	1	0.331233163	9.9821531	82.29971309	3	0.182534156	4.0141109	5.18179365	24.2031	HSP90.MAP2K_1	test	9.57446
BT-474	breast	MAP2K_1	HSP90	1	1	0.4454737	50.12840894	1	0.042121548	2.2166821	4.57581902	8.369699	HSP90.MAP2K_1	test	11.860528
HT-1197	Bladder	MAP2K_1	HSP90	1	0.060758264	10	90.11625627	3	0.127792047	2.1577331	23.53306532	20.83592	HSP90.MAP2K_1	test	2.6172166
T47D	breast	MAP2K_1	HSP90	1	1	0.2719306	66.32106193	1	0.062450751	4.0430371	29.68444913	-6.579028	HSP90.MAP2K_1	test	1.3886955
TCCSUP	Bladder	MAP2K_1	HSP90	3	3	0.2362614	21.79853491	0.3	0.155505207	2.0411511	0	16.31513	HSP90.MAP2K_1	test	14.912074
COLO-205	large_intestine	MAP2K_1	IGFR_3	1	0.045489071	0.7669747	0	10	0.421885665	1.2324432	27.41661419	71.5167	IGFR_3.MAP2K_1	test	30.07863
HT-29	large_intestine	MAP2K_1	IGFR_3	3	0.152924635	0.9310004	16.4694079	10	0.51695117	0.4097289	0	60.26305	IGFR_3.MAP2K_1	test	22.836552
SW48	large_intestine	MAP2K_1	IGFR_3	3	0.109774691	1.6971818	30.09266991	10	0.445491499	1.3530426	24.55039381	57.35804	IGFR_3.MAP2K_1	test	21.82604
COLO-205	large_intestine	MAP2K_1	IGFR_4	1	0.055138885	1.2653017	7.60726095	10	0.362235121	1.0855799	3.4939913	50.60462	IGFR_4.MAP2K_1	test	32.214607
HT-29	large_intestine	MAP2K_1	IGFR_4	3	0.232870298	0.4987184	0	10	0.237410615	0.749476	0	39.70818	IGFR_4.MAP2K_1	test	26.109941
NCI-H747	large_intestine	MAP2K_1	IGFR_4	3	0.136720144	0.7764735	27.6257459	10	1.947895472	0.4108312	16.95182606	2.37742	IGFR_4.MAP2K_1	test	28.08883
EVSA-T	breast	MTOR_1	MAP2K_1	1	0.169001304	1.4796067	6.03981413	3	3	0.2705397	76.40767356	-1.306042	MAP2K_1.MTOR_1	test	7.3875456
HCC1419	breast	MTOR_1	MAP2K_1	1	0.153146446	2.2827955	23.58067373	3	0.331616629	10	50.09980823	-4.994818	MAP2K_1.MTOR_1	test	14.756273
HCC1954	breast	MTOR_1	MAP2K_1	1	0.077693456	1.1342401	7.8853821	3	0.524999237	1.6209857	52.82456088	67.01948	MAP2K_1.MTOR_1	test	24.248255
MCF7	breast	MTOR_1	MAP2K_1	1	0.029849908	0.735342	0	3	0.0003	0.1	70.92383087	9.56116	MAP2K_1.MTOR_1	test	15.270004
MDA-MB-361	breast	MTOR_1	MAP2K_1	1	0.105273774	1.2886471	27.58185116	3	0.60644102	0.6701696	66.8597302	5.845206	MAP2K_1.MTOR_1	test	14.381433
MDA-MB-436	breast	MTOR_1	MAP2K_1	1	0.028739158	0.3536229	13.10906063	3	0.103238955	1.7156405	5.01018354	-8.660262	MAP2K_1.MTOR_1	test	12.8965025
CAMA-1	breast	PIK3C	MAP2K_1	3	1.893043882	2.2178705	0	3	0.295333017	10	94.24997458	9.289671	MAP2K_1.PIK3C	test	19.062975
EVSA-T	breast	PIK3C	MAP2K_1	3	0.515766577	1.8796189	9.17950217	3	3	0.4602792	73.78310852	-0.7758993	MAP2K_1.PIK3C	test	23.588135
